Name,ICD-11,MeSH,KEGG,link,MyID,ICD-11_Category
Megalencephaly-capillary malformation syndrome;MCAP syndrome, LD2C, C536142,H02153,https://www.genome.jp/entry/ds_ja:H02153,1562,L
Hennekam lymphangiectasia-lymphedema syndrome, BD93.0, C537255,H02169,https://www.genome.jp/entry/ds_ja:H02169,1563,B
McKusick-Kaufman syndrome, LD2F.1Y, C538159,H02180,https://www.genome.jp/entry/ds_ja:H02180,1564,L
MEHMO syndrome, LD29, C537451,H02195,https://www.genome.jp/entry/ds_ja:H02195,1565,L
Pancreatic agenesis and congenital heart disease;Pancreatic hypoplasia diabetes heart disease;Yorifuji-Okuno syndrome, LD2F.1Y, C536714,H02198,https://www.genome.jp/entry/ds_ja:H02198,1566,L
DOORS syndrome;Eronen syndrome;Digitorenocerebral syndrome, LD27.0Y, C563052,H02218,https://www.genome.jp/entry/ds_ja:H02218,1567,L
DDOD syndrome;Dominant deafness-onychodystrophy, LD27.0Y, C567274,H02219,https://www.genome.jp/entry/ds_ja:H02219,1568,L
Grange syndrome, LD28.Y, C566529,H02224,https://www.genome.jp/entry/ds_ja:H02224,1569,L
Terminal osseous dysplasia;Terminal osseous dysplasia and pigmentary defects, LD24.8Y, C564554,H02229,https://www.genome.jp/entry/ds_ja:H02229,1570,L
Primrose syndrome, LD2F.1Y, C536420,H02249,https://www.genome.jp/entry/ds_ja:H02249,1571,L
Craniosynostosis and dental anomalies, LD24.GY, C564700,H02254,https://www.genome.jp/entry/ds_ja:H02254,1572,L
CLAPO syndrome, LD2C, C567763,H02297,https://www.genome.jp/entry/ds_ja:H02297,1573,L
Alopecia-mental retardation syndrome, LD27.0Y, C565965,H02303,https://www.genome.jp/entry/ds_ja:H02303,1574,L
Sacral agenesis with vertebral anomalies, LD2F.1Y, C537221,H02324,https://www.genome.jp/entry/ds_ja:H02324,1575,L
KBG syndrome, LD2F.1Y, C537015,H02327,https://www.genome.jp/entry/ds_ja:H02327,1576,L
Ververi-Brady syndrome, LD90.Y, D065886,H02363,https://www.genome.jp/entry/ds_ja:H02363,1577,L
Deafness-infertility syndrome, LD2H.Y, C567010,H02435,https://www.genome.jp/entry/ds_ja:H02435,1578,L
Nivelon-Nivelon-Mabille syndrome, LD2F.1Y, C536123,H02479,https://www.genome.jp/entry/ds_ja:H02479,1579,L
Richieri-Costa-Pereira syndrome, LD2F.1Y, C535677,H02503,https://www.genome.jp/entry/ds_ja:H02503,1580,L
Kaufman oculocerebrofacial syndrome, LD2F.1Y, C537013,H02533,https://www.genome.jp/entry/ds_ja:H02533,1581,L
Prader-Willi syndrome, LD90.3, D011218,H00478,https://www.genome.jp/entry/ds_ja:H00478,1582,L
Angelman syndrome, LD90.0, D017204,H01732,https://www.genome.jp/entry/ds_ja:H01732,1583,L
Down syndrome;Trisomy 21, LD40.0, D004314,H01552,https://www.genome.jp/entry/ds_ja:H01552,1584,L
Patau syndrome;Trisomy 13, LD40.1, C536305,H01562,https://www.genome.jp/entry/ds_ja:H01562,1585,L
Edwards syndrome;Trisomy 18, LD40.2, C580500,H01564,https://www.genome.jp/entry/ds_ja:H01564,1586,L
Williams-Beuren syndrome, LD44.70, D018980,H01439,https://www.genome.jp/entry/ds_ja:H01439,1587,L
Fragile X syndrome, LD55, D005600,H00465,https://www.genome.jp/entry/ds_ja:H00465,1588,L
Brachydactyly-mental retardation syndrome;Chromosome 2q37 deletion syndrome, LD44.20, C538317,H00561,https://www.genome.jp/entry/ds_ja:H00561,1589,L
Velocardiofacial syndrome, LD44.N0, D058165,H01004,https://www.genome.jp/entry/ds_ja:H01004,1590,L
Phelan-McDermid syndrome;Chromosome 22q13.3 deletion syndrome, LD44.NY, C536801,H01238,https://www.genome.jp/entry/ds_ja:H01238,1591,L
Emanuel syndrome;Supernumerary derivative 22 syndrome, LD41.Q, C535733,H01790,https://www.genome.jp/entry/ds_ja:H01790,1592,L
Smith-Magenis syndrome, LD44.H1, D058496,H01791,https://www.genome.jp/entry/ds_ja:H01791,1593,L
Fragile X tremor/ataxia syndrome, LD55, C564105,H01731,https://www.genome.jp/entry/ds_ja:H01731,1594,L
Kagami-Ogata syndrome;Paternal uniparental disomy 14, LD45.1, C536471,H01801,https://www.genome.jp/entry/ds_ja:H01801,1595,L
1p36 deletion syndrome, LD44.11, C535362,H01792,https://www.genome.jp/entry/ds_ja:H01792,1596,L
22q11.2 deletion syndrome;CATCH22, LD44.N0, D058165,H01525,https://www.genome.jp/entry/ds_ja:H01525,1590,L
4p deletion syndrome;Wolf-Hirschhorn syndrome, LD44.41, D054877,H01773,https://www.genome.jp/entry/ds_ja:H01773,1597,L
Chromosome 5p deletion syndrome;Cri du chat syndrome;Cat cry syndrome, LD44.51, D003410,H00764,https://www.genome.jp/entry/ds_ja:H00764,1598,L
Chromosome 15q24 microdeletion syndrome;Witteveen-Kolk syndrome, LD44.F, C579849,H01861,https://www.genome.jp/entry/ds_ja:H01861,1599,L
Chromosome 15q13.3 microdeletion syndrome, LD44.F, C567439,H01877,https://www.genome.jp/entry/ds_ja:H01877,1600,L
Ring chromosome 20 syndrome, LD44.0, C535369,H01831,https://www.genome.jp/entry/ds_ja:H01831,1601,L
Mosaic variegated aneuploidy syndrome, LD7Y, C536987,H01288,https://www.genome.jp/entry/ds_ja:H01288,1602,L
Koolen-De Vries syndrome;Chromosome 17q21.31 deletion syndrome;Microdeletion 17q21.31 syndrome, LD44.H0, C566476,H02121,https://www.genome.jp/entry/ds_ja:H02121,1603,L
Lamb-Shaffer syndrome;12p12.1 microdeletion syndrome, LD44.C1, D065886,H02156,https://www.genome.jp/entry/ds_ja:H02156,1577,L
Brain malformations with urinary tract defects, LD44.11, C535594,H02471,https://www.genome.jp/entry/ds_ja:H02471,1604,L
Diamond-Blackfan anemia, 3A60.1, D029503,H00237,https://www.genome.jp/entry/ds_ja:H00237,452,3
Shwachman-Diamond syndrome, 3A70.0, C537330,H00439,https://www.genome.jp/entry/ds_ja:H00439,1605,3
Dyskeratosis congenita, 3A70.0, D019871,H00507,https://www.genome.jp/entry/ds_ja:H00507,1606,3
Metaphyseal dysplasia without hypotrichosis, LD24.7, C563574,H00518,https://www.genome.jp/entry/ds_ja:H00518,1607,L
"Cartilage-hair hypoplasia;Metaphyseal dysplasia, McKusik type", LD27.0Y, C535916 C563574,H01966,https://www.genome.jp/entry/ds_ja:H01966,1608,L
Anauxetic dysplasia, LD24.3, C538256,H01967,https://www.genome.jp/entry/ds_ja:H01967,1609,L
Treacher Collins syndrome, LD2F.16, D008342,H00610,https://www.genome.jp/entry/ds_ja:H00610,1610,L
Bowen-Conradi syndrome, LD20.2, C537081,H00616,https://www.genome.jp/entry/ds_ja:H00616,1611,L
Hoyeraal-Hreidarsson syndrome;X-linked dyskeratosis congenita, 3A70.0, C536068,H00788,https://www.genome.jp/entry/ds_ja:H00788,1612,3
Tourette syndrome, 8A05.00, D005879,H00862,https://www.genome.jp/entry/ds_ja:H00862,1613,8
Attention deficit hyperactivity disorder (ADHD), 6A05, D001289,H01895,https://www.genome.jp/entry/ds_ja:H01895,1614,6
Obsessive-compulsive disorder, 6B20, D009771,H01450,https://www.genome.jp/entry/ds_ja:H01450,1615,6
Hoarding disorder, 6B24, D060845,H01448,https://www.genome.jp/entry/ds_ja:H01448,1616,6
Trichotillomania, 6B25.0, D014256,H00864,https://www.genome.jp/entry/ds_ja:H00864,1617,6
Body dysmorphic disorder, 6B21, D057215,H01447,https://www.genome.jp/entry/ds_ja:H01447,1618,6
Alcohol dependence, 6C40.2, D000437,H01611,https://www.genome.jp/entry/ds_ja:H01611,1619,6
Major depressive disorder, 6A70 6A71, D003863,H01646,https://www.genome.jp/entry/ds_ja:H01646,1620,6
Bipolar disorder;Manic depressive illness, 6A60 6A61, D001714,H01653,https://www.genome.jp/entry/ds_ja:H01653,1621,6
Schizophrenia, 6A20, D012559,H01649,https://www.genome.jp/entry/ds_ja:H01649,1622,6
Generalized anxiety disorder;Anxiety neurosis, 6B00, D001008,H01662,https://www.genome.jp/entry/ds_ja:H01662,1623,6
Panic disorder, 6B01, D016584,H01664,https://www.genome.jp/entry/ds_ja:H01664,1624,6
Social anxiety disorder;Social phobia, 6B04, D010698,H01670,https://www.genome.jp/entry/ds_ja:H01670,1625,6
Eating Disorders, 6B8Y, D001068,H01703,https://www.genome.jp/entry/ds_ja:H01703,1626,6
Autism;Autistic spectrum disorder;Pervasive developmental disorder, 6A02, D001321,H02111,https://www.genome.jp/entry/ds_ja:H02111,1627,6
Intellectual developmental disorder with autism and speech delay, 6A02.3, D000067877,H02371,https://www.genome.jp/entry/ds_ja:H02371,1628,6
Rett syndrome, LD90.4, D015518,H00440,https://www.genome.jp/entry/ds_ja:H00440,1629,L
Asperger syndrome, 6A02.0, D020817,H01882,https://www.genome.jp/entry/ds_ja:H01882,1630,6
Dyslexia, MB4B.0, D004410,H01899,https://www.genome.jp/entry/ds_ja:H01899,1631,M
Speech-language disorder 1, 6A01, D001072,H00902,https://www.genome.jp/entry/ds_ja:H00902,1632,6
X-linked mental retardation, 6A00, C564490,H00480,https://www.genome.jp/entry/ds_ja:H00480,1633,6
Syndromic X-linked mental retardation, 6A00, D038901,H00658,https://www.genome.jp/entry/ds_ja:H00658,1634,6
Autosomal recessive intellectual developmental disorder;Autosomal recessive mental retardation, 6A00, D008607,H00768,https://www.genome.jp/entry/ds_ja:H00768,1635,6
Autosomal dominant intellectual developmental disorder;Autosomal dominant mental retardation, 6A00, C566947 C567241 C567240 C567234,H00773,https://www.genome.jp/entry/ds_ja:H00773,1636,6
Syndromic autosomal recessive mental retardation, 6A00, D008607,H01911,https://www.genome.jp/entry/ds_ja:H01911,1635,6
Syndromic intellectual developmental disorder, 6A00, D008607,H02463,https://www.genome.jp/entry/ds_ja:H02463,1635,6
FRA12A mental retardation, 6A00, C566980,H01306,https://www.genome.jp/entry/ds_ja:H01306,1637,6
Landau-Kleffner syndrome, 8A62.2, D018887,H01514,https://www.genome.jp/entry/ds_ja:H01514,279,8
"H syndrome;Hyperpigmentation, cutaneous, with hypertrichosis, hepatosplenomegaly, heart anomalies, hearing loss, and hypogonadism", LD27.Y, C538322,H00815,https://www.genome.jp/entry/ds_ja:H00815,1638,L
Birt-Hogg-Dube syndrome, LD27.5, D058249,H00818,https://www.genome.jp/entry/ds_ja:H00818,1639,L
ABCD syndrome, LD2H.Y, C535334,H00823,https://www.genome.jp/entry/ds_ja:H00823,1640,L
Li-Fraumeni syndrome, 2B51.Y, D016864,H00881,https://www.genome.jp/entry/ds_ja:H00881,1641,2
Crow-Fukase syndrome;POEMS syndrome, 2A83.Y, D016878,H01461,https://www.genome.jp/entry/ds_ja:H01461,1642,2
Carney complex, 5A70.Y, D056733,H01820,https://www.genome.jp/entry/ds_ja:H01820,1643,5
Multiple cutaneous and uterine leiomyomata, 2E8Z, C535516,H00804,https://www.genome.jp/entry/ds_ja:H00804,1644,2
Prune belly syndrome;Triad syndrome;Eagle-Barret syndrome;Abdominal musculature deficiency syndrome, LD2F.10, D011535,H02129,https://www.genome.jp/entry/ds_ja:H02129,1645,L
Hepatitis B;Hepatitis B virus (HBV) infection, 1E50.1 1E51.0, D006509,H00412,https://www.genome.jp/entry/ds_ja:H00412,1646,1
Adult T-cell leukemia, 2A90.5, D015459,H00009,https://www.genome.jp/entry/ds_ja:H00009,79,2
HIV infection, 1C62, D015658,H01563,https://www.genome.jp/entry/ds_ja:H01563,1647,1
Rotaviral enteritis;Rotaviral gastroenteritis, 1A22, D012400,H00975,https://www.genome.jp/entry/ds_ja:H00975,1648,1
Dengue, 1D20 1D21 1D22 1D2Z, D003715,H00381,https://www.genome.jp/entry/ds_ja:H00381,1649,1
Yellow fever, 1D47, D015004,H00384,https://www.genome.jp/entry/ds_ja:H00384,1650,1
West Nile fever;West Nile virus infection, 1D46, D014901,H01548,https://www.genome.jp/entry/ds_ja:H01548,1651,1
Zika fever;Zika virus disease, 1D48, D000071243,H01553,https://www.genome.jp/entry/ds_ja:H01553,1652,1
Omsk hemorrhagic fever, 1D4A, D006481,H00416,https://www.genome.jp/entry/ds_ja:H00416,1653,1
Kyasanur Forest disease, 1D4B, D007733,H01322,https://www.genome.jp/entry/ds_ja:H01322,1654,1
Alkhumra hemorrhagic fever, 1D4C, D004669,H01560,https://www.genome.jp/entry/ds_ja:H01560,1655,1
Japanese encephalitis, 1C85, D004672,H01533,https://www.genome.jp/entry/ds_ja:H01533,1656,1
Tick-borne viral encephalitis, 1C89 1C8A, D004675,H00380,https://www.genome.jp/entry/ds_ja:H00380,1657,1
Hepatitis C;Hepatitis C virus (HCV) infection, 1E50.2 1E51.1, D006526,H00413,https://www.genome.jp/entry/ds_ja:H00413,1658,1
Chikungunya fever, 1D40, D065632,H01540,https://www.genome.jp/entry/ds_ja:H01540,1659,1
O'nyong-nyong fever, 1D42, D018354,H01545,https://www.genome.jp/entry/ds_ja:H01545,1660,1
Mayaro fever, 1D4Y, D018354,H01546,https://www.genome.jp/entry/ds_ja:H01546,1660,1
Western equine encephalitis, 1C83, D020241,H01534,https://www.genome.jp/entry/ds_ja:H01534,1661,1
Eastern equine encephalitis, 1C84, D020242,H01535,https://www.genome.jp/entry/ds_ja:H01535,1662,1
Venezuelan equine encephalitis, 1C8C, D004685,H01547,https://www.genome.jp/entry/ds_ja:H01547,1663,1
Rubella, 1F02, D012409 D012410,H00395,https://www.genome.jp/entry/ds_ja:H00395,1664,1
Middle East respiratory syndrome, 1D64, D018352,H01419,https://www.genome.jp/entry/ds_ja:H01419,1665,1
Severe acute respiratory syndrome;SARS, 1D65, D045169,H00402,https://www.genome.jp/entry/ds_ja:H00402,1666,1
Hepatitis E;Hepatitis E virus (HEV) infection, 1E50.4 1E51.3, D016751,H00415,https://www.genome.jp/entry/ds_ja:H00415,1667,1
Hepatitis A;Hepatitis A virus (HAV) infection, 1E50.0, D006506,H00411,https://www.genome.jp/entry/ds_ja:H00411,1668,1
Acute poliomyelitis;Polio, 1C81, D011051,H00376,https://www.genome.jp/entry/ds_ja:H00376,1669,1
Enterovirus infection;Non-polio enterovirus infection, 1C8E.1 1D83 1D84.1 1D91 1F05, D004769,H00393,https://www.genome.jp/entry/ds_ja:H00393,1670,1
Herpangina, 1F05.1, D006557,H01327,https://www.genome.jp/entry/ds_ja:H01327,1671,1
"Hand, foot and mouth disease", 1F05.3, D006232,H01326,https://www.genome.jp/entry/ds_ja:H01326,1672,1
Acute hemorrhagic conjunctivitis, 1D84.1, D003232,H01421,https://www.genome.jp/entry/ds_ja:H01421,1673,1
Epidemic myalgia;Epidemic pleurodynia;Bornholm disease, 1D83, D011000,H02413,https://www.genome.jp/entry/ds_ja:H02413,1674,1
Vesicular stomatitis fever, 1D4Y, D054243,H02509,https://www.genome.jp/entry/ds_ja:H02509,1675,1
Argentine hemorrhagic fever, 1D61.0, D006478,H01541,https://www.genome.jp/entry/ds_ja:H01541,1676,1
Bolivian hemorrhagic fever, 1D61.1, D006478,H01542,https://www.genome.jp/entry/ds_ja:H01542,1676,1
Lassa fever, 1D61.2, D007835,H00386,https://www.genome.jp/entry/ds_ja:H00386,1677,1
Lymphocytic choriomeningitis, 1C8F, D008216,H01324,https://www.genome.jp/entry/ds_ja:H01324,1678,1
Hemorrhagic fever with renal syndrome, 1D62.0, D006480,H00389,https://www.genome.jp/entry/ds_ja:H00389,1679,1
Hantavirus pulmonary syndrome, 1D62.1, D018804,H00390,https://www.genome.jp/entry/ds_ja:H00390,1680,1
Crimean-Congo hemorrhagic fever, 1D49, D006479,H00284,https://www.genome.jp/entry/ds_ja:H00284,1681,1
Rift Valley fever, 1D44, D012295,H01549,https://www.genome.jp/entry/ds_ja:H01549,1682,1
Jamestown Canyon encephalitis, 1C80, D002141,H02511,https://www.genome.jp/entry/ds_ja:H02511,1683,1
La Crosse encephalitis;California encephalitis, 1C8D, D004670,H01537,https://www.genome.jp/entry/ds_ja:H01537,1684,1
Bunyamwera fever, 1D4Y, D002042,H01550,https://www.genome.jp/entry/ds_ja:H01550,1685,1
Ebola disease;Ebola hemorrhagic fever, 1D60.0, D019142,H00283,https://www.genome.jp/entry/ds_ja:H00283,1686,1
Marburg disease;Marburg hemorrhagic fever, 1D60.1, D008379,H00405,https://www.genome.jp/entry/ds_ja:H00405,1687,1
Henipavirus infection, 1D63, D045464,H00391,https://www.genome.jp/entry/ds_ja:H00391,1688,1
Hendra virus infection, 1D63, D045464,H01538,https://www.genome.jp/entry/ds_ja:H01538,1688,1
Nipah virus infection, 1D63, D045464,H01539,https://www.genome.jp/entry/ds_ja:H01539,1688,1
Measles, 1F03, D008457,H00394,https://www.genome.jp/entry/ds_ja:H00394,1689,1
Subacute sclerosing panencephalitis, 8A45.01, D013344,H01696,https://www.genome.jp/entry/ds_ja:H01696,239,8
Parainfluenza infection, CA40.12 CA42.3, D018184,H00400,https://www.genome.jp/entry/ds_ja:H00400,1690,C
Mumps, 1D80, D009107,H00396,https://www.genome.jp/entry/ds_ja:H00396,1691,1
Aseptic meningitis, 1D01.Y, D008582,H01429,https://www.genome.jp/entry/ds_ja:H01429,397,1
Respiratory syncytial virus infection;RSV infection, CA40.11 CA41.0 CA42.2, D018357,H00401,https://www.genome.jp/entry/ds_ja:H00401,1692,C
Rabies, 1C82, D011818,H00377,https://www.genome.jp/entry/ds_ja:H00377,1693,1
Influenza, 1E30, D007251,H00398,https://www.genome.jp/entry/ds_ja:H00398,1694,1
Avian influenza;Bird flu;H5N1 flu, 1E31, D005585,H00399,https://www.genome.jp/entry/ds_ja:H00399,1695,1
Hepatitis D;Hepatitis D virus (HDV) infection;Hepatitis delta virus infection, 1E50.3 1E51.2, D003699,H00414,https://www.genome.jp/entry/ds_ja:H00414,1696,1
Adenovirus infection, 1D90, D000258,H00371,https://www.genome.jp/entry/ds_ja:H00371,1697,1
Epidemic keratoconjunctivitis, 1D84.0, D007639,H01320,https://www.genome.jp/entry/ds_ja:H01320,1698,1
Herpes simplex virus infection;HSV infection, 1A94 1F00, D006561,H00365,https://www.genome.jp/entry/ds_ja:H00365,1699,1
Varicella;Chickenpox;Herpes zoster;Shingles, 1E90 1E91, D002644 D006562,H00366,https://www.genome.jp/entry/ds_ja:H00366,1700,1
Postherpetic neuralgia, 1E91.5, D051474,H01624,https://www.genome.jp/entry/ds_ja:H01624,1701,1
Cytomegalovirus infection;CMV infection, 1D82, D003586,H00368,https://www.genome.jp/entry/ds_ja:H00368,1702,1
Exanthema subitum;Roseolovirus infection;Roseola;Pityriasis rosea, 1F01, D019349 D005077,H00369,https://www.genome.jp/entry/ds_ja:H00369,1703,1
Infectious mononucleosis;Epstein-Barr virus (EBV) infection, 1D81, D020031 D002051 D007244,H00367,https://www.genome.jp/entry/ds_ja:H00367,1704,1
Kaposi sarcoma, 2B57, D012514,H00041,https://www.genome.jp/entry/ds_ja:H00041,33,2
Condyloma acuminatum;Condylomata acuminata;Genital warts, 1A95, D003218,H01418,https://www.genome.jp/entry/ds_ja:H01418,1705,1
Monkeypox, 1E71, D045908,H00373,https://www.genome.jp/entry/ds_ja:H00373,1706,1
Smallpox;Variola, 1E70, D012899,H00372,https://www.genome.jp/entry/ds_ja:H00372,1707,1
Cowpox, 1E72, D015605,H02351,https://www.genome.jp/entry/ds_ja:H02351,1708,1
Vaccinia, 1E73, D014615,H02352,https://www.genome.jp/entry/ds_ja:H02352,1709,1
Orf;Contagious pustular dermatitis;Contagious ecthyma, 1E75, D004474,H02354,https://www.genome.jp/entry/ds_ja:H02354,1710,1
Molluscum contagiosum, 1E76, D008976,H01052,https://www.genome.jp/entry/ds_ja:H01052,1711,1
Progressive multifocal leukoencephalopathy, 8A45.02, D007968,H00370,https://www.genome.jp/entry/ds_ja:H00370,1712,8
Erythema infectiosum;Fifth disease, 1F04, D016731,H00404,https://www.genome.jp/entry/ds_ja:H00404,1713,1
Viral hepatitis, 1E50 1E51, D006525,H02162,https://www.genome.jp/entry/ds_ja:H02162,1714,1
Enterohemorrhagic Escherichia coli (EHEC) infection, 1A03.3, D004927,H00277,https://www.genome.jp/entry/ds_ja:H00277,1715,1
Enteropathogenic Escherichia coli (EPEC) infection, 1A03.0, D004927,H00278,https://www.genome.jp/entry/ds_ja:H00278,1715,1
Enterotoxigenic Escherichia coli (ETEC) infection, 1A03.1, D004927,H00280,https://www.genome.jp/entry/ds_ja:H00280,1715,1
Enteroaggregative Escherichia coli (EAEC) infection, 1A03.Y, D004927,H01312,https://www.genome.jp/entry/ds_ja:H01312,1715,1
Uropathogenic Escherichia coli (UPEC) infection, GC08.0, D004927,H00279,https://www.genome.jp/entry/ds_ja:H00279,1715,G
Escherichia coli meningitis;Neonatal meningitis-associated Escherichia coli (NMEC) infection, 1D01.0Y, D020814,H01313,https://www.genome.jp/entry/ds_ja:H01313,1716,1
Asymptomatic bacteriuria, GC08.0, D001437,H01339,https://www.genome.jp/entry/ds_ja:H01339,1717,G
Typhoid fever, 1A07, D014435,H00111,https://www.genome.jp/entry/ds_ja:H00111,1718,1
Paratyphoid fever, 1A08, D010284,H00112,https://www.genome.jp/entry/ds_ja:H00112,1719,1
Salmonellosis, 1A09, D012478,H00113,https://www.genome.jp/entry/ds_ja:H00113,1720,1
Shigellosis;Bacillary dysentery, 1A02, D004405,H00299,https://www.genome.jp/entry/ds_ja:H00299,1721,1
Klebsiella infection, CA40.03, D007710,H00301,https://www.genome.jp/entry/ds_ja:H00301,1722,C
Donovanosis;Granuloma inguinale, 1A91, D006100,H01415,https://www.genome.jp/entry/ds_ja:H01415,1723,1
Plague, 1B93, D010930,H00297,https://www.genome.jp/entry/ds_ja:H00297,1724,1
Yersiniosis, 1A05 1B9A, D015009,H00298,https://www.genome.jp/entry/ds_ja:H00298,1725,1
Serratia infection, 1C41, D016868,H00303,https://www.genome.jp/entry/ds_ja:H00303,1726,1
Haemophilus influenzae infection, 1D01.00 CA40.02 CA42.4, D006192,H00304,https://www.genome.jp/entry/ds_ja:H00304,1727,1 C
Bacterial conjunctivitis, 9A60, D003234,H01366,https://www.genome.jp/entry/ds_ja:H01366,1728,9
Brazilian purpuric fever, 1C18, D006192,H01330,https://www.genome.jp/entry/ds_ja:H01330,1727,1
Chancroid, 1A90, D002602,H00305,https://www.genome.jp/entry/ds_ja:H00305,1729,1
Pasteurellosis, 1B99, D010326 D012766,H00306,https://www.genome.jp/entry/ds_ja:H00306,1730,1
Aggressive periodontitis, DA0C.2, D010518,H01317,https://www.genome.jp/entry/ds_ja:H01317,575,D
Cholera, 1A00, D002771,H00110,https://www.genome.jp/entry/ds_ja:H00110,1731,1
Vibrio parahaemolyticus infection, 1A01, D014735,H00307,https://www.genome.jp/entry/ds_ja:H00307,1732,1
Vibrio vulnificus infection, 1A01, C536348,H00308,https://www.genome.jp/entry/ds_ja:H00308,1733,1
Multidrug-resistant Pseudomonas aeruginosa infection, MG50.8, D011552,H00313,https://www.genome.jp/entry/ds_ja:H00313,1734,M
Pseudomonas aeruginosa infection, 1C41 CA40.05, D011552,H01441,https://www.genome.jp/entry/ds_ja:H01441,1734,1 C
