BioMarkers	Paclitaxel.estimate	Paclitaxel.se	Paclitaxel.n	Paclitaxel.tstat	Paclitaxel.fstat	Paclitaxel.pvalue	Paclitaxel.df	Paclitaxel.fdr
ENSG00000141756	0.0829229	0.049121255	488	1.68812667	2.849771653	0.092057416	465	0.314405202
ENSG00000270835	-0.040243042	0.043856751	488	-0.917602	0.84199343	0.359302949	465	0.641205478
ENSG00000140675	-0.045551455	0.044721719	488	-1.018553315	1.037450856	0.308944719	465	0.597187428
ENSG00000068120	0.031729263	0.045026734	488	0.704676096	0.496568401	0.481364612	465	0.737977492
ENSG00000134352	-0.122129174	0.051053174	488	-2.392195494	5.722599279	0.017144057	465	0.114512637
ENSG00000141456	0.175539151	0.044233468	488	3.968469091	15.74874693	8.38E-05	465	0.003423664
ENSG00000167257	-0.010896992	0.045260385	488	-0.24076224	0.057966456	0.809845513	465	0.923481446
ENSG00000127452	-0.016317368	0.046303571	488	-0.35239978	0.124185605	0.72469813	465	0.885756904
ENSG00000115306	-0.077873436	0.047591262	488	-1.636296939	2.677467674	0.102454065	465	0.333855199
ENSG00000269388	-0.009590804	0.045152494	488	-0.212409169	0.045117655	0.831880911	465	0.932896917
ENSG00000265241	0.054158555	0.048017333	488	1.127895941	1.272149253	0.25994549	465	0.545041727
ENSG00000083720	0.04041856	0.047873263	488	0.844282533	0.712812995	0.398945689	465	0.674532456
ENSG00000170214	0.056906478	0.044323639	488	1.283885518	1.648362022	0.199821376	465	0.477538081
ENSG00000161395	-0.148746454	0.045840146	488	-3.244894859	10.52934264	0.001259654	465	0.020967008
ENSG00000161055	0.008118323	0.043965588	488	0.184651764	0.034096274	0.853582686	465	0.942079023
ENSG00000279530	0.025099207	0.044530691	488	0.563638395	0.31768824	0.573271959	465	0.802353246
ENSG00000104299	0.131568308	0.050814094	488	2.589208939	6.70400293	0.009921198	465	0.081385527
ENSG00000169738	0.078816802	0.045940658	488	1.715621958	2.943358703	0.086897378	465	0.303829771
ENSG00000123575	0.026197238	0.048750597	488	0.537372667	0.288769384	0.591267272	465	0.812318069
ENSG00000101407	0.030618802	0.044735726	488	0.684437352	0.468454489	0.494040012	465	0.74802701
ENSG00000165841	0.015493454	0.044306399	488	0.349688855	0.122282295	0.726730536	465	0.886786208
ENSG00000166961	-0.062273023	0.043853361	488	-1.420028494	2.016480922	0.156269475	465	0.420357331
ENSG00000233542	0.006043596	0.044975962	488	0.134373913	0.018056349	0.893165049	465	0.96040123
ENSG00000161940	0.012400126	0.044094731	488	0.2812156	0.079082214	0.778670131	465	0.909044639
ENSG00000078487	-0.111061736	0.04451603	488	-2.494870606	6.224379339	0.012946171	465	0.096657017
ENSG00000205885	0.043894739	0.048568967	488	0.903761019	0.81678398	0.366590091	465	0.647090972
ENSG00000196235	-0.018287677	0.045017821	488	-0.406231952	0.165024399	0.684759061	465	0.865874331
ENSG00000204420	0.006093044	0.04860518	488	0.125357921	0.015714608	0.900294377	465	0.963277752
ENSG00000261462	-0.111363441	0.04414639	488	-2.52259448	6.363482913	0.011981872	465	0.091930528
ENSG00000156261	0.20890611	0.04671522	488	4.471906838	19.99795077	9.75E-06	465	0.000831518
ENSG00000166455	0.003795981	0.044904019	488	0.084535436	0.00714624	0.932667112	465	0.976931904
ENSG00000166006	-0.001095252	0.043567568	488	-0.02513917	0.000631978	0.979954742	465	0.99276174
ENSG00000218510	-0.044155086	0.047615065	488	-0.92733435	0.859948998	0.354234034	465	0.636369343
ENSG00000177108	-0.050202888	0.044935176	488	-1.117229148	1.248200969	0.264473278	465	0.550385877
ENSG00000163071	-0.03813616	0.045296696	488	-0.841919245	0.708828015	0.400265941	465	0.675301406
ENSG00000126814	0.093679902	0.045817813	488	2.044617469	4.180460594	0.041455155	465	0.195937385
ENSG00000072736	0.177661732	0.055922269	488	3.176940679	10.09295208	0.001587433	465	0.024717549
ENSG00000272145	-0.016700501	0.046994513	488	-0.355371304	0.126288764	0.722472585	465	0.884494439
ENSG00000275874	-0.025167064	0.047020211	488	-0.535239293	0.286481101	0.592740269	465	0.813058717
ENSG00000174564	-0.077553642	0.047691576	488	-1.626149695	2.644362829	0.104595283	465	0.336939501
ENSG00000168301	0.052097353	0.045350807	488	1.148763534	1.319657656	0.25124407	465	0.53531393
ENSG00000075142	0.019081032	0.046501467	488	0.41033182	0.168372202	0.681751547	465	0.864117272
ENSG00000142528	0.059749077	0.046298113	488	1.29052942	1.665466185	0.197508217	465	0.475063608
ENSG00000009413	-0.009326683	0.047847313	488	-0.194925946	0.037996124	0.845536059	465	0.939567928
ENSG00000278239	-0.022837166	0.045375732	488	-0.503290302	0.253301128	0.614998499	465	0.825759888
ENSG00000150787	-0.004847102	0.052039114	488	-0.09314344	0.0086757	0.925829724	465	0.973370492
ENSG00000187010	-0.06414917	0.046365509	488	-1.383553658	1.914220725	0.167158983	465	0.436208141
ENSG00000142892	-0.083787907	0.046275242	488	-1.810642223	3.278425261	0.070841522	465	0.270197035
ENSG00000197223	0.054673769	0.046275927	488	1.181473232	1.395878998	0.238018665	465	0.520315038
ENSG00000130222	-0.08275379	0.046020251	488	-1.798203802	3.233536912	0.072793199	465	0.274917203
ENSG00000142186	-0.021296894	0.047586661	488	-0.447539157	0.200291297	0.65469423	465	0.849578871
ENSG00000167216	0.033293679	0.047526691	488	0.70052592	0.490736565	0.483949282	465	0.740146737
ENSG00000044459	0.074237268	0.045241563	488	1.640908549	2.692580867	0.101492581	465	0.332507763
ENSG00000118496	0.131447748	0.046736429	488	2.812532966	7.910341683	0.005123299	465	0.053795978
ENSG00000157110	-0.143913178	0.050863601	488	-2.829394199	8.005471533	0.004865344	465	0.051876273
ENSG00000224286	-0.054426984	0.044250912	488	-1.229962988	1.512808951	0.219332872	465	0.50097294
ENSG00000157191	-0.03321173	0.046836512	488	-0.709099129	0.502821574	0.47861833	465	0.735450236
ENSG00000072041	0.163956027	0.052478565	488	3.124247531	9.760922637	0.001894007	465	0.027933229
ENSG00000259849	-0.000400859	0.043691443	488	-0.009174779	8.42E-05	0.992683623	465	0.997522564
ENSG00000168309	-0.086385525	0.048851868	488	-1.76831571	3.126940449	0.077663757	465	0.285713591
ENSG00000180869	0.016654359	0.044172815	488	0.377027343	0.142149617	0.706325283	465	0.875724524
ENSG00000260943	0.002001379	0.043713138	488	0.045784389	0.00209621	0.963501757	465	0.986892635
ENSG00000065621	0.12279017	0.055475464	488	2.213414004	4.899201553	0.027353807	465	0.151642478
ENSG00000104371	0.040056664	0.043571193	488	0.919338242	0.845182803	0.358395324	465	0.64044227
ENSG00000182149	-0.002138292	0.046920167	488	-0.045572978	0.002076896	0.963670171	465	0.986892635
ENSG00000101442	0.055854393	0.045416914	488	1.2298148	1.512444443	0.21938832	465	0.50097294
ENSG00000198712	0.01683315	0.046681751	488	0.360593807	0.130027894	0.718566865	465	0.882124499
ENSG00000176454	0.129346767	0.047750511	488	2.708803808	7.337618071	0.007001777	465	0.064939135
ENSG00000109133	0.06127149	0.046279576	488	1.323942335	1.752823307	0.186172643	465	0.460123551
ENSG00000078898	-0.146845807	0.043811942	488	-3.351730137	11.23409491	0.000868586	465	0.016517148
ENSG00000259065	-0.111063388	0.044285278	488	-2.507907691	6.289600988	0.012484448	465	0.094406563
ENSG00000180628	-0.076478716	0.047159131	488	-1.621715957	2.629962645	0.105541989	465	0.33862727
ENSG00000179342	-0.047563295	0.043571334	488	-1.091618983	1.191632003	0.275565885	465	0.561225377
ENSG00000101246	-0.078254009	0.044349383	488	-1.764489251	3.113422318	0.078306115	465	0.286961395
ENSG00000231666	0.00322557	0.044878679	488	0.071873108	0.005165744	0.942733793	465	0.981161112
ENSG00000130598	-0.05254461	0.047605148	488	-1.10375899	1.218283909	0.270268552	465	0.555999631
ENSG00000156076	0.073889767	0.043664354	488	1.692221684	2.863614227	0.091273611	465	0.313277817
ENSG00000144214	0.045156917	0.046140311	488	0.978686875	0.957827999	0.328243611	465	0.614103529
ENSG00000105497	-0.150982491	0.0470108	488	-3.211655411	10.31473048	0.00141124	465	0.022679513
ENSG00000166233	0.10378841	0.045831718	488	2.264554214	5.128205786	0.023999646	465	0.140435102
ENSG00000162913	-0.034817924	0.047624276	488	-0.731096129	0.53450155	0.46508867	465	0.725702137
ENSG00000042813	-0.002084682	0.043485437	488	-0.047939776	0.002298222	0.961784822	465	0.98631462
ENSG00000184164	-0.013523321	0.048085757	488	-0.281233401	0.079092226	0.778656487	465	0.909044639
ENSG00000162300	-0.017112317	0.045910084	488	-0.372735475	0.138931734	0.709515165	465	0.877104066
ENSG00000134900	0.054592851	0.054372206	488	1.00405804	1.008132547	0.315872832	465	0.602511595
ENSG00000176136	-0.100682006	0.043685669	488	-2.304691854	5.311604544	0.021623523	465	0.131687778
ENSG00000204022	-0.01312216	0.043638825	488	-0.300699202	0.09042001	0.763778275	465	0.901848226
ENSG00000100038	0.141938216	0.045539543	488	3.116812499	9.714520157	0.001941411	465	0.028396504
ENSG00000171823	-0.017750762	0.044330267	488	-0.400420817	0.160336831	0.689030492	465	0.867743023
ENSG00000156831	0.081804419	0.04510996	488	1.813444702	3.288581686	0.070407788	465	0.269437134
ENSG00000011376	0.104079003	0.046359593	488	2.245037037	5.040191297	0.025234975	465	0.144745101
ENSG00000179979	0.035766933	0.043766076	488	0.817229604	0.667864226	0.414215738	465	0.685815772
ENSG00000125520	-0.021417378	0.052952643	488	-0.404462874	0.163590216	0.686058346	465	0.866290347
ENSG00000125107	0.176691619	0.049800465	488	3.547991383	12.58824285	0.000427602	465	0.01021755
ENSG00000226540	-0.008233666	0.044023871	488	-0.187027303	0.034979212	0.851720799	465	0.941788483
ENSG00000155100	0.08340557	0.044876214	488	1.858569674	3.454281231	0.063719796	465	0.253814439
ENSG00000091010	-0.023978339	0.043727952	488	-0.548352658	0.300690638	0.583712934	465	0.807647028
ENSG00000160208	0.194198755	0.049234244	488	3.944383821	15.55816373	9.23E-05	465	0.003647147
ENSG00000111652	-0.039954877	0.047737732	488	-0.83696639	0.700512738	0.403041389	465	0.677341156
ENSG00000119125	-0.023023681	0.052321668	488	-0.440041023	0.193636102	0.660111855	465	0.852064706
ENSG00000132155	0.04612885	0.049244708	488	0.936727055	0.877457576	0.349385215	465	0.632372071
ENSG00000102048	-0.05878798	0.051125429	488	-1.149877489	1.322218239	0.250785372	465	0.535023044
ENSG00000197296	-0.069659233	0.050752053	488	-1.372540216	1.883866644	0.170556964	465	0.440211524
ENSG00000143851	0.196418203	0.094267979	488	2.083615298	4.341452711	0.037740696	465	0.184533308
ENSG00000066422	0.032310913	0.047096982	488	0.686050599	0.470665425	0.493023117	465	0.747221835
ENSG00000168002	0.132014103	0.044447205	488	2.970132838	8.821689078	0.003130722	465	0.039447553
ENSG00000123739	-0.080177897	0.047056312	488	-1.703871253	2.903177246	0.08907323	465	0.308315014
ENSG00000255271	-0.024085525	0.044877727	488	-0.53669219	0.288038507	0.591736927	465	0.812641609
ENSG00000117266	0.024747296	0.044486168	488	0.556291917	0.309460697	0.578278903	465	0.804439881
ENSG00000153815	0.064527016	0.050508408	488	1.277549988	1.632133972	0.202045602	465	0.479981153
ENSG00000134398	0.04009457	0.048137943	488	0.832909903	0.693738907	0.405323131	465	0.679048751
ENSG00000104537	0.035977027	0.045042589	488	0.79873356	0.6379753	0.424852683	465	0.69316794
ENSG00000170231	0.173159367	0.045032093	488	3.845243585	14.78589823	0.000137209	465	0.004753406
ENSG00000166342	0.048314244	0.046394309	488	1.041382985	1.084478522	0.298238969	465	0.585598854
ENSG00000186329	0.016587522	0.044171059	488	0.375529195	0.141022176	0.70743818	465	0.876321814
ENSG00000134874	0.069839139	0.053495517	488	1.305513878	1.704366486	0.192363476	465	0.467688956
ENSG00000124003	-0.07383912	0.043354511	488	-1.703147345	2.90071088	0.089208701	465	0.308410745
ENSG00000112473	0.012954012	0.048071202	488	0.269475526	0.072617059	0.787683309	465	0.914021359
ENSG00000176853	0.017057948	0.04613884	488	0.369709073	0.136684799	0.711767583	465	0.878176061
ENSG00000125257	0.03878861	0.048181572	488	0.805050744	0.6481067	0.421201835	465	0.69152063
ENSG00000110693	-0.135530599	0.0552716	488	-2.452083869	6.012715302	0.014569779	465	0.103272657
ENSG00000161860	-0.008327554	0.045001911	488	-0.185048889	0.034243091	0.853271373	465	0.94199366
ENSG00000265992	0.040009921	0.04337849	488	0.922344701	0.850719747	0.356827114	465	0.638811456
ENSG00000111850	0.150680522	0.051300961	488	2.93718714	8.627068296	0.003476464	465	0.042194579
ENSG00000172922	0.025782925	0.044844042	488	0.574946495	0.330563472	0.565605554	465	0.798277128
ENSG00000107521	0.008693711	0.049368657	488	0.176097792	0.031010432	0.860293779	465	0.944408698
ENSG00000043591	0.06652644	0.046174676	488	1.440755961	2.075777738	0.150326633	465	0.412367609
ENSG00000169031	-0.06899459	0.046212494	488	-1.492985653	2.22900616	0.136119114	465	0.390172426
ENSG00000111145	-0.02145492	0.048578138	488	-0.441657931	0.195061728	0.658942066	465	0.851706725
ENSG00000163050	0.122798975	0.05284632	488	2.323699637	5.399580003	0.02057182	465	0.127968353
ENSG00000155093	-0.069971173	0.045970451	488	-1.522090196	2.316758564	0.128666201	465	0.378250657
ENSG00000148356	0.075450951	0.045548433	488	1.656499395	2.743990244	0.098295294	465	0.326461831
ENSG00000204130	0.024757408	0.044219374	488	0.559876947	0.313462196	0.575832972	465	0.802902265
ENSG00000261490	-0.063884264	0.045201847	488	-1.413310933	1.997447793	0.158233365	465	0.423324356
ENSG00000165684	0.138884925	0.045426458	488	3.057357579	9.347435368	0.002361657	465	0.032518247
ENSG00000156711	0.0485834	0.055692448	488	0.872351672	0.76099744	0.38346677	465	0.660792737
ENSG00000152467	-0.05358742	0.043835272	488	-1.222472616	1.494439298	0.222148215	465	0.504380043
ENSG00000145022	-0.202297875	0.045492884	488	-4.446802619	19.77405353	1.09E-05	465	0.000874148
ENSG00000134262	0.057129358	0.048746573	488	1.171966653	1.373505837	0.241810552	465	0.525107308
ENSG00000168404	0.141522542	0.047426556	488	2.984035818	8.90446976	0.002994492	465	0.038361766
ENSG00000239440	-0.028915466	0.046715142	488	-0.618974162	0.383129013	0.536236493	465	0.778198087
ENSG00000167232	-0.123188738	0.045083164	488	-2.732477672	7.466434226	0.006525381	465	0.062429154
ENSG00000170145	-0.049382876	0.044596152	488	-1.107334919	1.226190624	0.268721628	465	0.554678355
ENSG00000133703	-0.083820281	0.047010003	488	-1.78303076	3.179198693	0.075233504	465	0.280378873
ENSG00000240344	0.105859062	0.046673695	488	2.268066868	5.144127316	0.023782991	465	0.139575212
ENSG00000197530	0.079815009	0.046007155	488	1.734839067	3.009666587	0.083431921	465	0.296791754
ENSG00000188501	0.004960841	0.048440224	488	0.102411606	0.010488137	0.91847412	465	0.970439882
ENSG00000011028	0.094200748	0.053762599	488	1.752161366	3.070069454	0.08040519	465	0.290877071
ENSG00000272274	0.05011993	0.043572549	488	1.150263892	1.323107022	0.250626398	465	0.534966957
ENSG00000224877	0.053085514	0.044156254	488	1.202219604	1.445331977	0.229890309	465	0.512669359
ENSG00000149357	-0.038417619	0.045852392	488	-0.837854202	0.701999664	0.402543034	465	0.676899707
ENSG00000231728	-0.009133622	0.049970795	488	-0.182779195	0.033408234	0.855050936	465	0.9428106
ENSG00000156697	0.156284977	0.044632433	488	3.50160109	12.26121019	0.000507102	465	0.011434926
ENSG00000112367	-0.035306983	0.044946756	488	-0.785529063	0.617055908	0.432543501	465	0.699342086
ENSG00000073921	-0.103388362	0.044849445	488	-2.305231708	5.314093229	0.021593016	465	0.131622089
ENSG00000051341	0.191179119	0.047238301	488	4.047120946	16.37918795	6.07E-05	465	0.002689722
ENSG00000111341	0.008032137	0.054112214	488	0.148434829	0.022032898	0.882063961	465	0.955450626
ENSG00000279695	-0.029556934	0.043583739	488	-0.67816427	0.459906778	0.498004867	465	0.751032136
ENSG00000229688	-0.062840039	0.045422636	488	-1.383452045	1.91393956	0.167190099	465	0.436208141
ENSG00000131355	-0.014419892	0.044747473	488	-0.32225042	0.103845333	0.747407818	465	0.896549101
ENSG00000148300	0.070141374	0.046174743	488	1.519042003	2.307488607	0.129431525	465	0.379408118
ENSG00000169855	0.104260972	0.050614935	488	2.059885515	4.243128335	0.039965466	465	0.191772942
ENSG00000133818	0.004305695	0.048760063	488	0.088303721	0.007797547	0.929673298	465	0.975242839
ENSG00000140749	0.056474851	0.047516378	488	1.188534419	1.412614065	0.235229567	465	0.517683781
ENSG00000173572	-0.063553495	0.043441715	488	-1.462960092	2.140252232	0.144153871	465	0.402721891
ENSG00000128708	0.193149353	0.042639852	488	4.529784769	20.51895005	7.51E-06	465	0.000711287
ENSG00000279985	0.012918284	0.044072694	488	0.293113091	0.085915284	0.769566472	465	0.905045218
ENSG00000165271	0.105799495	0.043327633	488	2.441848037	5.962621834	0.014983932	465	0.105064468
ENSG00000261026	-0.019731867	0.045185894	488	-0.436682003	0.190691172	0.662544679	465	0.853334705
ENSG00000114698	-0.100359357	0.048989381	488	-2.048594102	4.196737796	0.041062685	465	0.194977423
ENSG00000265491	-0.116121644	0.047318336	488	-2.454051706	6.022369775	0.014491329	465	0.103081481
ENSG00000269155	-0.005272484	0.044165522	488	-0.119380086	0.014251605	0.905025795	465	0.964872565
ENSG00000073598	-0.054747255	0.044915834	488	-1.218885412	1.485681648	0.223505665	465	0.505951802
ENSG00000188738	-0.002986226	0.044056413	488	-0.067781867	0.004594381	0.945988414	465	0.982546198
ENSG00000142621	0.073358972	0.044023145	488	1.66637283	2.776798407	0.096312589	465	0.322880176
ENSG00000228133	-0.00640904	0.045171822	488	-0.141881373	0.020130324	0.887235157	465	0.957603098
ENSG00000263146	0.020911894	0.043841654	488	0.476986885	0.227516489	0.633595546	465	0.836549995
ENSG00000189308	0.063520462	0.051200864	488	1.24061309	1.539120839	0.215374291	465	0.496449268
ENSG00000164089	0.074767552	0.044365678	488	1.685256623	2.840089884	0.092609983	465	0.315534019
ENSG00000173762	-0.020010755	0.045356253	488	-0.441190651	0.194649191	0.659280044	465	0.851782698
ENSG00000113263	0.046307434	0.048148935	488	0.961754052	0.924970857	0.336673006	465	0.621942927
ENSG00000279422	0.000994673	0.043601406	488	0.022812858	0.000520426	0.981809338	465	0.993267831
ENSG00000273523	-0.007534243	0.043744568	488	-0.172232653	0.029664087	0.863329562	465	0.945715883
ENSG00000254470	0.086106756	0.048749627	488	1.766305956	3.119836732	0.078000601	465	0.286531652
ENSG00000091513	-0.083430763	0.049687794	488	-1.679099746	2.819375957	0.093804374	465	0.317955683
ENSG00000186118	-0.065244877	0.043987612	488	-1.483255709	2.200047498	0.138683926	465	0.393901692
ENSG00000214353	-0.097283761	0.043692356	488	-2.226562473	4.957580445	0.026454809	465	0.148508856
ENSG00000279148	0.088326081	0.044434283	488	1.987791291	3.951314218	0.0474208	465	0.212190862
ENSG00000136938	0.299956449	0.049290957	488	6.08542559	37.03240461	2.43E-09	465	4.06E-06
ENSG00000003393	0.028968912	0.048487513	488	0.597450974	0.356947666	0.550497149	465	0.788269087
ENSG00000112992	-0.020290445	0.04972258	488	-0.408073052	0.166523615	0.683407874	465	0.865180455
