Transcript	mimic	Score	P value	miRNA(s)
AT5G19900.1	AT5G04460.3	0.6927	0.00177935943060498	ath-miR414
AT5G19900.1	AT5G04870.1	0.6322	0.00177935943060498	ath-miR414
AT5G19900.1	AT5G06930.1	0.6851	0.00177935943060498	ath-miR414
AT5G19900.1	AT5G08139.1	0.8589	0.00177935943060498	ath-miR414
AT5G19900.1	AT5G40820.1	0.7003	0.00177935943060498	ath-miR414
AT5G19900.1	AT5G51660.1	0.6952	0.00177935943060498	ath-miR414
AT5G19900.1	AT5G55310.1	0.7406	0.00355871886120997	ath-miR414
AT5G19900.1	AT5G56190.2	0.738	0.00177935943060498	ath-miR414
AT5G19900.1	AT5G57685.1	0.9018	0.00177935943060498	ath-miR414
AT5G20380.1	AT1G02630.1	0.7024	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT1G02630.2	0.7024	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT1G04700.1	0.75	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT1G20640.1	0.6786	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT1G20640.2	0.6786	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT1G20693.1	0.7119	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT1G20693.2	0.7119	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT1G20693.3	0.7119	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT1G68820.1	0.6143	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT2G06200.1	0.7071	0.00355871886120997	ath-miR_novel_1103
AT5G20380.1	AT3G06760.2	0.681	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT3G22290.1	0.7643	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT4G01915.1	0.8548	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT4G01915.2	0.8548	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT4G01915.3	0.8548	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT4G01935.1	0.7905	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT4G16442.1	0.6048	0.00355871886120997	ath-miR_novel_1103
AT5G20380.1	AT4G20330.1	0.781	0.00355871886120997	ath-miR_novel_1103
AT5G20380.1	AT4G24480.1	0.7214	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT4G25760.1	0.6524	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT4G33350.2	0.6976	0.00177935943060498	ath-miR_novel_1103
AT5G20380.1	AT5G60970.1	0.7048	0.00355871886120997	ath-miR_novel_1103
AT5G20670.1	AT1G06520.1	0.7006	0.00177935943060498	ath-miR5658
AT5G20670.1	AT1G53320.1	0.7316	0.00177935943060498	ath-miR5658
AT5G20670.1	AT1G62870.1	0.8616	0.00177935943060498	ath-miR5658
AT5G20670.1	AT1G68550.2	0.7458	0.00177935943060498	ath-miR5658
AT5G20670.1	AT1G68552.1	0.7458	0.00177935943060498	ath-miR5658
AT5G20670.1	AT1G68810.1	0.8729	0.00177935943060498	ath-miR5658
AT5G20670.1	AT2G20130.1	0.8616	0.00177935943060498	ath-miR5658
AT5G20670.1	AT2G30370.1	0.8249	0.00177935943060498	ath-miR5658
AT5G20670.1	AT2G30370.2	0.8249	0.00177935943060498	ath-miR5658
AT5G20670.1	AT2G41620.1	0.8588	0.00177935943060498	ath-miR5658
AT5G20670.1	AT3G26810.1	0.8814	0.00355871886120997	ath-miR5658
AT5G20670.1	AT3G29060.1	0.8616	0.00177935943060498	ath-miR5658
AT5G20670.1	AT4G11100.1	0.8701	0.00177935943060498	ath-miR5658
AT5G20670.1	AT4G11100.2	0.8701	0.00177935943060498	ath-miR5658
AT5G20670.1	AT4G18390.1	0.8588	0.00177935943060498	ath-miR5658
AT5G20670.1	AT4G18390.2	0.8588	0.00177935943060498	ath-miR5658
AT5G20670.1	AT4G28480.1	0.8616	0.00177935943060498	ath-miR5658
AT5G20670.1	AT4G35900.1	0.8616	0.00177935943060498	ath-miR5658
AT5G20670.1	AT4G36810.1	0.6243	0.00177935943060498	ath-miR5658
AT5G20670.1	AT4G37270.1	0.7203	0.00177935943060498	ath-miR5658
AT5G20670.1	AT4G39180.1	0.8757	0.00177935943060498	ath-miR5658
AT5G20670.1	AT4G39180.2	0.8757	0.00177935943060498	ath-miR5658
AT5G20670.1	AT4G39410.1	0.6045	0.00177935943060498	ath-miR5658
AT5G20670.1	AT5G06110.1	0.6384	0.00177935943060498	ath-miR5658
AT5G20670.1	AT5G06110.2	0.6384	0.00177935943060498	ath-miR5658
AT5G20670.1	AT5G09805.1	0.7006	0.00177935943060498	ath-miR5658
AT5G20670.1	AT5G28300.1	0.8616	0.00177935943060498	ath-miR5658
AT5G20670.1	AT5G38220.1	0.8559	0.00177935943060498	ath-miR5658
AT5G20670.1	AT5G38220.2	0.8559	0.00177935943060498	ath-miR5658
AT5G20670.1	AT5G38220.3	0.8559	0.00533807829181494	ath-miR5658
AT5G20670.1	AT5G49100.1	0.8136	0.00177935943060498	ath-miR5658
AT5G20960.1	AT4G16340.1	0.7933	0.00177935943060498	ath-miR5631
AT5G22400.1	AT1G04010.1	0.7795	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G07640.3	0.6586	0.00177935943060498	ath-miR5021
AT5G22400.1	AT1G10470.1	0.8278	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G13130.1	0.8218	0.00533807829181494	ath-miR5021
AT5G22400.1	AT1G14390.1	0.719	0.00177935943060498	ath-miR5021
AT5G22400.1	AT1G15520.1	0.6224	0.00177935943060498	ath-miR5021
AT5G22400.1	AT1G16858.1	0.8006	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G17340.1	0.8157	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G20180.1	0.7583	0.00177935943060498	ath-miR5021
AT5G22400.1	AT1G26440.2	0.7764	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G43020.1	0.9124	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G43020.3	0.9124	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G44608.1	0.7553	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G49620.1	0.8278	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G50360.1	0.6647	0.00177935943060498	ath-miR5021
AT5G22400.1	AT1G57765.1	0.7311	0.00177935943060498	ath-miR5021
AT5G22400.1	AT1G57765.2	0.7311	0.00177935943060498	ath-miR5021
AT5G22400.1	AT1G58122.1	0.8308	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G64150.1	0.8489	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G67510.1	0.7674	0.00177935943060498	ath-miR5021
AT5G22400.1	AT1G69210.1	0.8489	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G69210.2	0.8489	0.00533807829181494	ath-miR5021
AT5G22400.1	AT1G74890.1	0.7674	0.00177935943060498	ath-miR5021
AT5G22400.1	AT1G75730.1	0.7855	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G76970.1	0.8157	0.00355871886120997	ath-miR5021
AT5G22400.1	AT1G77870.1	0.6495	0.00177935943060498	ath-miR5021
AT5G22400.1	AT2G05710.1	0.8278	0.00355871886120997	ath-miR5021
AT5G22400.1	AT2G23460.1	0.8278	0.00355871886120997	ath-miR5021
AT5G22400.1	AT2G23980.1	0.7311	0.00355871886120997	ath-miR5021
AT5G22400.1	AT2G27950.1	0.7039	0.00177935943060498	ath-miR5021
AT5G22400.1	AT2G28470.1	0.7009	0.00177935943060498	ath-miR5021
AT5G22400.1	AT2G28470.2	0.7009	0.00177935943060498	ath-miR5021
AT5G22400.1	AT2G30930.1	0.6858	0.00355871886120997	ath-miR5021
AT5G22400.1	AT2G38140.1	0.7674	0.00711743772241993	ath-miR5021
AT5G22400.1	AT2G43180.1	0.7674	0.00355871886120997	ath-miR5021
AT5G22400.1	AT2G43180.2	0.7674	0.00355871886120997	ath-miR5021
AT5G22400.1	AT2G43180.3	0.7674	0.00355871886120997	ath-miR5021
AT5G22400.1	AT2G43180.4	0.7674	0.00355871886120997	ath-miR5021
AT5G22400.1	AT2G47800.1	0.7976	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G01050.1	0.7372	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G02065.1	0.6556	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G02065.2	0.6556	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G02065.3	0.6556	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G05200.1	0.7281	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G05650.1	0.6888	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G06270.1	0.8278	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G06530.2	0.8157	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G06530.3	0.8157	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G13730.1	0.7704	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G21650.1	0.6918	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G23290.2	0.6133	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G24090.1	0.8218	0.00533807829181494	ath-miR5021
AT5G22400.1	AT3G25130.1	0.71	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G26700.1	0.8036	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G27560.1	0.7946	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G43610.1	0.7704	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G47650.1	0.6224	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G49310.1	0.858	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G49900.1	0.7674	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G49900.2	0.7674	0.00177935943060498	ath-miR5021
AT5G22400.1	AT3G52450.1	0.7311	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G56180.1	0.7855	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G57710.1	0.7946	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G59670.1	0.7281	0.00355871886120997	ath-miR5021
AT5G22400.1	AT3G63140.1	0.6707	0.00177935943060498	ath-miR5021
AT5G22400.1	AT4G00420.1	0.7795	0.00355871886120997	ath-miR5021
AT5G22400.1	AT4G00420.2	0.7795	0.00355871886120997	ath-miR5021
AT5G22400.1	AT4G00420.3	0.7795	0.00355871886120997	ath-miR5021
AT5G22400.1	AT4G03390.1	0.6677	0.00355871886120997	ath-miR5021
AT5G22400.1	AT4G12690.2	0.7311	0.00177935943060498	ath-miR5021
AT5G22400.1	AT4G16840.1	0.71	0.00177935943060498	ath-miR5021
AT5G22400.1	AT4G21230.1	0.7855	0.00177935943060498	ath-miR5021
AT5G22400.1	AT4G26095.1	0.6949	0.00177935943060498	ath-miR5021
AT5G22400.1	AT4G27450.1	0.6103	0.00177935943060498	ath-miR5021
AT5G22400.1	AT4G27652.1	0.6888	0.00177935943060498	ath-miR5021
AT5G22400.1	AT4G39890.1	0.6767	0.00177935943060498	ath-miR5021
AT5G22400.1	AT5G02190.1	0.9154	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G06790.1	0.8792	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G13290.1	0.8066	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G13290.2	0.8066	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G13290.3	0.8066	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G16020.1	0.8157	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G16620.1	0.7372	0.00533807829181494	ath-miR5021
AT5G22400.1	AT5G18150.1	0.6495	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G38830.1	0.6586	0.00177935943060498	ath-miR5021
AT5G22400.1	AT5G39320.1	0.7734	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G46220.1	0.6495	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G50810.1	0.8036	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G57340.1	0.8187	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G57340.2	0.8187	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G59080.1	0.7674	0.00533807829181494	ath-miR5021
AT5G22400.1	AT5G61010.2	0.7523	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G61900.3	0.8036	0.00177935943060498	ath-miR5021
AT5G22400.1	AT5G62520.1	0.7221	0.00177935943060498	ath-miR5021
AT5G22400.1	AT5G62520.2	0.7221	0.00177935943060498	ath-miR5021
AT5G22400.1	AT5G64760.1	0.6224	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G64760.2	0.6224	0.00355871886120997	ath-miR5021
AT5G22400.1	AT5G66050.1	0.713	0.00177935943060498	ath-miR5021
AT5G22400.1	AT5G66050.2	0.713	0.00177935943060498	ath-miR5021
AT5G22400.1	AT5G66850.1	0.8278	0.00355871886120997	ath-miR5021
AT5G22500.1	AT1G03610.1	0.2357	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT1G04050.1	0.2098	0.0106571260014844	ath-miR_novel_7
AT5G22500.1	AT1G12360.1	0.4591	5.70237800717181e-05	ath-miR_novel_419,ath-miR_novel_804
AT5G22500.1	AT1G15660.1	0.250766666666667	0.00533807829181494	ath-miR_novel_419
AT5G22500.1	AT1G17450.2	0.2238	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT1G25470.1	0.2131	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT1G25470.2	0.2131	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT1G33612.1	0.2098	0.00533807829181494	ath-miR_novel_7
AT5G22500.1	AT1G33990.1	0.2143	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT1G55190.1	0.550233333333333	0.000113911627413825	ath-miR_novel_419,ath-miR_novel_804
AT5G22500.1	AT1G55520.1	0.2225	0.00533807829181494	ath-miR_novel_7
AT5G22500.1	AT1G55520.2	0.2225	0.00533807829181494	ath-miR_novel_7
AT5G22500.1	AT1G60960.1	0.207133333333333	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT2G05185.1	0.2143	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT2G05185.2	0.2143	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT2G21330.1	0.220233333333333	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT2G21330.2	0.220233333333333	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT2G21330.3	0.220233333333333	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT2G25740.1	0.205966666666667	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT2G34660.1	0.2064	0.0106571260014844	ath-miR_novel_419
AT5G22500.1	AT2G34660.2	0.2064	0.0106571260014844	ath-miR_novel_419
AT5G22500.1	AT3G13700.1	0.253566666666667	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT3G13700.2	0.253566666666667	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT3G13710.1	0.253566666666667	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT3G13720.1	0.253566666666667	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT3G26200.1	0.219033333333333	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT3G33235.1	0.2229	0.0106571260014844	ath-miR_novel_419
AT5G22500.1	AT3G43430.1	0.2225	0.00533807829181494	ath-miR_novel_7
AT5G22500.1	AT3G47670.1	0.261433333333333	0.00533807829181494	ath-miR_novel_7
AT5G22500.1	AT3G48240.1	0.2488	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT3G57410.1	0.207133333333333	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT4G01870.1	0.219133333333333	0.00533807829181494	ath-miR_novel_7
AT5G22500.1	AT4G10690.1	0.259533333333333	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT4G35530.1	0.222633333333333	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT5G04780.1	0.234533333333333	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT5G07370.3	0.436166666666667	0.000113911627413825	ath-miR_novel_419,ath-miR_novel_804
AT5G22500.1	AT5G07370.4	0.436166666666667	0.000113911627413825	ath-miR_novel_419,ath-miR_novel_804
AT5G22500.1	AT5G08450.1	0.245333333333333	0.00533807829181494	ath-miR_novel_7
AT5G22500.1	AT5G08450.2	0.245333333333333	0.00533807829181494	ath-miR_novel_7
AT5G22500.1	AT5G08450.3	0.245333333333333	0.00533807829181494	ath-miR_novel_7
AT5G22500.1	AT5G16270.1	0.202366666666667	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT5G17220.1	0.229766666666667	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT5G22608.1	0.2143	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT5G22608.2	0.2143	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT5G22608.3	0.2143	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT5G40700.1	0.225	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT5G40700.2	0.225	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT5G40700.3	0.225	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT5G53140.1	0.215466666666667	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT5G55830.1	0.2393	0.0106571260014844	ath-miR_novel_804
AT5G22500.1	AT5G65470.1	0.216666666666667	0.00533807829181494	ath-miR_novel_804
AT5G22500.1	AT5G66950.1	0.219033333333333	0.0106571260014844	ath-miR_novel_804
AT5G22640.1	AT1G06720.1	0.7128	0.00177935943060498	ath-miR414
AT5G22640.1	AT1G32750.1	0.6927	0.00177935943060498	ath-miR414
AT5G22640.1	AT1G44900.1	0.665	0.00177935943060498	ath-miR414
AT5G22640.1	AT1G44900.2	0.665	0.00177935943060498	ath-miR414
AT5G22640.1	AT1G59710.1	0.8564	0.00177935943060498	ath-miR414
AT5G22640.1	AT1G64405.1	0.8186	0.00177935943060498	ath-miR414
AT5G22640.1	AT2G11910.1	0.7003	0.00177935943060498	ath-miR414
AT5G22640.1	AT2G11910.2	0.7003	0.00177935943060498	ath-miR414
AT5G22640.1	AT2G22720.1	0.7531	0.00355871886120997	ath-miR414
AT5G22640.1	AT2G22720.2	0.7531	0.00355871886120997	ath-miR414
AT5G22640.1	AT2G22720.3	0.7531	0.00355871886120997	ath-miR414
AT5G22640.1	AT2G46490.1	0.7909	0.00177935943060498	ath-miR414
AT5G22640.1	AT3G02380.1	0.7053	0.00177935943060498	ath-miR414
AT5G22640.1	AT3G09850.1	0.8514	0.00177935943060498	ath-miR414
AT5G22640.1	AT3G23880.1	0.6499	0.00355871886120997	ath-miR414
AT5G22640.1	AT3G24490.1	0.8615	0.00177935943060498	ath-miR414
AT5G22640.1	AT3G27415.1	0.7607	0.00177935943060498	ath-miR414
AT5G22640.1	AT3G48340.1	0.7254	0.00177935943060498	ath-miR414
AT5G22640.1	AT3G49140.1	0.7431	0.00355871886120997	ath-miR414
AT5G22640.1	AT3G50690.1	0.8967	0.00177935943060498	ath-miR414
AT5G22640.1	AT3G56150.1	0.8589	0.00177935943060498	ath-miR414
AT5G22640.1	AT3G56150.2	0.8589	0.00177935943060498	ath-miR414
AT5G22640.1	AT3G60920.1	0.6851	0.00177935943060498	ath-miR414
AT5G22640.1	AT3G61370.1	0.7657	0.00177935943060498	ath-miR414
AT5G22640.1	AT4G01440.1	0.6272	0.00177935943060498	ath-miR414
AT5G22640.1	AT4G14920.1	0.7557	0.00177935943060498	ath-miR414
AT5G22640.1	AT4G17880.1	0.665	0.00177935943060498	ath-miR414
AT5G22640.1	AT4G24610.1	0.7128	0.00177935943060498	ath-miR414
AT5G22640.1	AT4G24610.2	0.7128	0.00177935943060498	ath-miR414
AT5G22640.1	AT5G04460.1	0.6927	0.00177935943060498	ath-miR414
AT5G22640.1	AT5G04460.2	0.6927	0.00177935943060498	ath-miR414
AT5G22640.1	AT5G04460.3	0.6927	0.00177935943060498	ath-miR414
AT5G22640.1	AT5G04870.1	0.6322	0.00177935943060498	ath-miR414
AT5G22640.1	AT5G06930.1	0.6851	0.00177935943060498	ath-miR414
AT5G22640.1	AT5G08139.1	0.8589	0.00177935943060498	ath-miR414
AT5G22640.1	AT5G40820.1	0.7003	0.00177935943060498	ath-miR414
AT5G22640.1	AT5G51660.1	0.6952	0.00177935943060498	ath-miR414
AT5G22640.1	AT5G55310.1	0.7406	0.00355871886120997	ath-miR414
AT5G22640.1	AT5G56190.2	0.738	0.00177935943060498	ath-miR414
AT5G22640.1	AT5G57685.1	0.9018	0.00177935943060498	ath-miR414
AT5G22640.2	AT1G06720.1	0.7128	0.00177935943060498	ath-miR414
AT5G22640.2	AT1G32750.1	0.6927	0.00177935943060498	ath-miR414
AT5G22640.2	AT1G44900.1	0.665	0.00177935943060498	ath-miR414
AT5G22640.2	AT1G44900.2	0.665	0.00177935943060498	ath-miR414
AT5G22640.2	AT1G59710.1	0.8564	0.00177935943060498	ath-miR414
AT5G22640.2	AT1G64405.1	0.8186	0.00177935943060498	ath-miR414
AT5G22640.2	AT2G11910.1	0.7003	0.00177935943060498	ath-miR414
AT5G22640.2	AT2G11910.2	0.7003	0.00177935943060498	ath-miR414
AT5G22640.2	AT2G22720.1	0.7531	0.00355871886120997	ath-miR414
AT5G22640.2	AT2G22720.2	0.7531	0.00355871886120997	ath-miR414
AT5G22640.2	AT2G22720.3	0.7531	0.00355871886120997	ath-miR414
AT5G22640.2	AT2G46490.1	0.7909	0.00177935943060498	ath-miR414
AT5G22640.2	AT3G02380.1	0.7053	0.00177935943060498	ath-miR414
AT5G22640.2	AT3G09850.1	0.8514	0.00177935943060498	ath-miR414
AT5G22640.2	AT3G23880.1	0.6499	0.00355871886120997	ath-miR414
AT5G22640.2	AT3G24490.1	0.8615	0.00177935943060498	ath-miR414
AT5G22640.2	AT3G27415.1	0.7607	0.00177935943060498	ath-miR414
AT5G22640.2	AT3G48340.1	0.7254	0.00177935943060498	ath-miR414
AT5G22640.2	AT3G49140.1	0.7431	0.00355871886120997	ath-miR414
AT5G22640.2	AT3G50690.1	0.8967	0.00177935943060498	ath-miR414
AT5G22640.2	AT3G56150.1	0.8589	0.00177935943060498	ath-miR414
AT5G22640.2	AT3G56150.2	0.8589	0.00177935943060498	ath-miR414
AT5G22640.2	AT3G60920.1	0.6851	0.00177935943060498	ath-miR414
AT5G22640.2	AT3G61370.1	0.7657	0.00177935943060498	ath-miR414
AT5G22640.2	AT4G01440.1	0.6272	0.00177935943060498	ath-miR414
AT5G22640.2	AT4G14920.1	0.7557	0.00177935943060498	ath-miR414
AT5G22640.2	AT4G17880.1	0.665	0.00177935943060498	ath-miR414
AT5G22640.2	AT4G24610.1	0.7128	0.00177935943060498	ath-miR414
AT5G22640.2	AT4G24610.2	0.7128	0.00177935943060498	ath-miR414
AT5G22640.2	AT5G04460.1	0.6927	0.00177935943060498	ath-miR414
AT5G22640.2	AT5G04460.2	0.6927	0.00177935943060498	ath-miR414
AT5G22640.2	AT5G04460.3	0.6927	0.00177935943060498	ath-miR414
AT5G22640.2	AT5G04870.1	0.6322	0.00177935943060498	ath-miR414
AT5G22640.2	AT5G06930.1	0.6851	0.00177935943060498	ath-miR414
AT5G22640.2	AT5G08139.1	0.8589	0.00177935943060498	ath-miR414
AT5G22640.2	AT5G40820.1	0.7003	0.00177935943060498	ath-miR414
AT5G22640.2	AT5G51660.1	0.6952	0.00177935943060498	ath-miR414
AT5G22640.2	AT5G55310.1	0.7406	0.00355871886120997	ath-miR414
AT5G22640.2	AT5G56190.2	0.738	0.00177935943060498	ath-miR414
AT5G22640.2	AT5G57685.1	0.9018	0.00177935943060498	ath-miR414
AT5G22960.1	AT3G30844.1	0.6737	0.00177935943060498	ath-miR_novel_501
AT5G23020.1	AT1G10740.1	0.7338	0.00177935943060498	ath-miR_novel_1027
AT5G23020.1	AT1G10740.2	0.7338	0.00177935943060498	ath-miR_novel_1027
AT5G23020.1	AT1G10740.3	0.7338	0.00177935943060498	ath-miR_novel_1027
AT5G23020.1	AT1G10740.4	0.7338	0.00177935943060498	ath-miR_novel_1027
AT5G23020.1	AT1G26600.1	0.6169	0.00177935943060498	ath-miR_novel_1027
AT5G23020.1	AT1G53160.1	0.607	0.00177935943060498	ath-miR_novel_1027
AT5G23020.1	AT1G53160.2	0.607	0.00177935943060498	ath-miR_novel_1027
AT5G23020.1	AT2G21870.1	0.6393	0.00177935943060498	ath-miR_novel_1027
AT5G23020.1	AT2G21870.2	0.6393	0.00177935943060498	ath-miR_novel_1027
AT5G23020.1	AT5G55850.1	0.6418	0.00177935943060498	ath-miR_novel_1027
AT5G23020.1	AT5G55850.2	0.6418	0.00177935943060498	ath-miR_novel_1027
AT5G23020.1	AT5G55850.3	0.6418	0.00177935943060498	ath-miR_novel_1027
AT5G23100.1	AT1G56020.1	0.8264	0.00177935943060498	ath-miR_novel_86
AT5G23100.1	AT2G30580.1	0.7269	0.00177935943060498	ath-miR_novel_86
AT5G23100.1	AT2G33815.1	0.8125	0.00177935943060498	ath-miR_novel_86
AT5G23100.1	AT3G14920.1	0.7292	0.00177935943060498	ath-miR_novel_86
AT5G23100.1	AT3G17510.1	0.7106	0.00355871886120997	ath-miR_novel_86
AT5G23100.1	AT3G58790.1	0.6528	0.00355871886120997	ath-miR_novel_86
AT5G23100.1	AT4G12000.1	0.713	0.00177935943060498	ath-miR_novel_86
AT5G23100.1	AT4G28652.1	0.912	0.00177935943060498	ath-miR_novel_86
AT5G23100.1	AT5G01430.1	0.6551	0.00355871886120997	ath-miR_novel_86
AT5G23100.1	AT5G01430.2	0.6551	0.00355871886120997	ath-miR_novel_86
AT5G23100.1	AT5G25810.1	0.7755	0.00177935943060498	ath-miR_novel_86
AT5G23100.1	AT5G38393.1	0.7014	0.00177935943060498	ath-miR_novel_86
AT5G23100.1	AT5G58930.1	0.6713	0.00355871886120997	ath-miR_novel_86
AT5G23100.1	AT5G61210.1	0.7847	0.00533807829181494	ath-miR_novel_86
AT5G23360.1	AT1G69560.1	0.6385	0.00177935943060498	ath-miR_novel_1029
AT5G23380.1	AT1G06040.1	0.6453	0.00177935943060498	ath-miR_novel_798
AT5G23380.1	AT1G06040.2	0.6453	0.00177935943060498	ath-miR_novel_798
AT5G23380.1	AT1G33420.1	0.6373	0.00355871886120997	ath-miR_novel_798
AT5G23380.1	AT2G28200.1	0.6673	0.00177935943060498	ath-miR_novel_798
AT5G23380.1	AT2G38140.1	0.6754	0.00711743772241993	ath-miR_novel_798
AT5G23380.1	AT4G20830.1	0.7014	0.00355871886120997	ath-miR_novel_798
AT5G23380.1	AT4G20830.2	0.7014	0.00355871886120997	ath-miR_novel_798
AT5G23380.1	AT4G24020.1	0.6794	0.00533807829181494	ath-miR_novel_798
AT5G23380.1	AT5G14610.1	0.7836	0.00355871886120997	ath-miR_novel_798
AT5G23380.1	AT5G14610.2	0.7836	0.00355871886120997	ath-miR_novel_798
AT5G23380.1	AT5G44150.1	0.7154	0.00355871886120997	ath-miR_novel_798
AT5G23420.1	AT1G06720.1	0.7128	0.00177935943060498	ath-miR414
AT5G23420.1	AT1G32750.1	0.6927	0.00177935943060498	ath-miR414
AT5G23420.1	AT1G44900.1	0.665	0.00177935943060498	ath-miR414
AT5G23420.1	AT1G44900.2	0.665	0.00177935943060498	ath-miR414
AT5G23420.1	AT1G59710.1	0.8564	0.00177935943060498	ath-miR414
